"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A","B","C","D","E","F","G","H","L","M","N"
"Pocillopora_acuta_HIv2___RNAseq.g5227.t1",3342.37971372908,2.47156503683184,0.468627000870247,5.2740559810726,1.33441173135718e-07,7.09055110667243e-05,4413,3198,1434,1876,1077,1409,1291,849,13515,1322,4147
"Pocillopora_acuta_HIv2___RNAseq.g8412.t1c",1062.26333608632,-2.01335129903739,0.578161507707416,-3.48233369430098,0.000497063861537802,0.025725540153889,561,3591,664,966,1583,2121,1265,825,401,653,110
"Pocillopora_acuta_HIv2___TS.g25049.t1",355.552471276023,-2.85814906074646,0.895006519838359,-3.19343937434405,0.00140588854784613,0.045834180657497,70,121,1400,1169,198,383,321,76,89,344,19
"Pocillopora_acuta_HIv2___RNAseq.g4097.t1",5654.53236890784,2.22410598438377,0.633832766995818,3.50897918219877,0.000449830112613658,0.0246849927613775,5864,2632,1248,2378,5202,2797,3887,4793,5490,2273,13170
"Pocillopora_acuta_HIv2___TS.g28750.t1",67.4424031894743,2.18143936362373,0.44297164380224,4.92455757415843,8.45514326955783e-07,0.000307084870116467,168,53,25,21,33,73,40,41,182,37,55
"Pocillopora_acuta_HIv2___TS.g29305.t1",294.126615321399,1.36097484731506,0.417671908745373,3.25847829077908,0.00112011446100081,0.0415971140142594,461,146,129,199,313,210,344,164,452,340,325
"Pocillopora_acuta_HIv2___TS.g1598.t1",44.3348347343488,3.46129359699612,0.884805748131464,3.91192485390798,9.15634052921861e-05,0.00838736998388866,47,26,5,7,7,17,16,15,25,14,148
"Pocillopora_acuta_HIv2___TS.g15715.t1",618.984889684807,-1.84511495796303,0.529452865280825,-3.48494659101405,0.000492235282496729,0.0256036553222294,234,1063,1011,1135,311,1079,1168,383,327,579,59
"Pocillopora_acuta_HIv2___TS.g8000.t1",1129.73385024161,-1.56205655185699,0.296625580542519,-5.26608847760208,1.39361138352526e-07,7.09055110667243e-05,377,1577,1338,1965,1677,1547,709,1543,503,1883,165
"Pocillopora_acuta_HIv2___RNAseq.g29060.t1",1770.29342297564,-0.800476816103734,0.25314764031505,-3.16209471716788,0.00156638606311857,0.048909991370559,1203,2533,2749,2220,2392,1989,1856,1816,1775,1858,382
"Pocillopora_acuta_HIv2___RNAseq.g26048.t1",589.244637691777,-0.746952931678241,0.156490397390894,-4.77315505699973,1.8136204983207e-06,0.000568872296306591,447,822,757,700,794,644,781,709,501,567,156
"Pocillopora_acuta_HIv2___RNAseq.g17433.t1",41.3966451849921,1.57599029570621,0.488797317221613,3.22422042875427,0.00126316127762653,0.0435832746157073,59,22,39,31,36,30,24,33,53,18,63
"Pocillopora_acuta_HIv2___RNAseq.g8994.t1",653.367728876423,-0.576178682922544,0.144989981997809,-3.97392064598814,7.06991263097239e-05,0.0072456104597223,622,960,883,697,940,610,794,652,540,652,221
"Pocillopora_acuta_HIv2___RNAseq.g8786.t1",113.050035186038,1.8734874908069,0.347229282314033,5.39553426577808,6.83199521039939e-08,4.71453216152294e-05,224,81,61,37,84,90,60,104,240,91,117
"Pocillopora_acuta_HIv2___RNAseq.g28420.t1",81.0695278077964,1.49327540396976,0.464476732711856,3.21496277165757,0.00130461440543313,0.0441935005463959,85,41,72,53,52,39,96,38,150,55,124
"Pocillopora_acuta_HIv2___RNAseq.g7092.t1",32.9589157028205,1.30293422865191,0.365820370422898,3.56167762649654,0.000368492675654879,0.0214888320321333,55,30,32,16,19,29,31,20,67,20,32
"Pocillopora_acuta_HIv2___RNAseq.g3903.t1",6027.99783844546,-0.858620162725478,0.196207161005991,-4.37608983445441,1.20827232616366e-05,0.00215634945657242,3934,7092,9567,7906,6697,6739,9094,5691,4590,6994,1763
"Pocillopora_acuta_HIv2___TS.g21030.t2",590.701876649146,-1.07327037128707,0.245176590894051,-4.37754015329658,1.20026253745961e-05,0.00215634945657242,420,654,1031,788,785,673,829,593,406,644,117
"Pocillopora_acuta_HIv2___RNAseq.g18964.t1",958.456930082499,1.11405621732496,0.344663917449885,3.23229720583369,0.00122799263131006,0.0431298362999232,1300,902,478,441,1038,793,1055,757,2531,777,624
"Pocillopora_acuta_HIv2___RNAseq.g20834.t1",4903.25012217492,-2.79827077849736,0.783582780910173,-3.57112336650254,0.000355453411969724,0.0213292653176731,905,1767,17747,15807,2608,7327,3119,2963,942,3898,334
"Pocillopora_acuta_HIv2___RNAseq.g4259.t1",30.6456568210129,1.62716500794705,0.51425189177928,3.16414005268345,0.00155541927391128,0.048909991370559,61,10,31,35,26,19,13,23,40,30,32
"Pocillopora_acuta_HIv2___RNAseq.g28599.t1",276.21047518605,-1.05020090624721,0.315856218214216,-3.32493345290091,0.000884396416549695,0.0369874234654784,265,285,560,256,538,172,514,197,218,190,67
"Pocillopora_acuta_HIv2___TS.g18624.t1a",80.2120750976239,2.17272828466268,0.620083611715269,3.50392792780397,0.000458449416065515,0.0246849927613775,248,29,60,42,24,100,61,37,250,45,23
"Pocillopora_acuta_HIv2___RNAseq.g13377.t1",141.633241588614,1.26734051248048,0.379505921442452,3.33944858531716,0.00083944888492078,0.0359798567611387,176,106,68,65,169,120,133,95,327,138,130
"Pocillopora_acuta_HIv2___TS.g104.t2b",207.046475408737,-2.9232441146069,0.897488422235668,-3.25713852366477,0.00112541496886717,0.0415971140142594,58,89,851,488,57,197,499,70,36,89,20
"Pocillopora_acuta_HIv2___RNAseq.g769.t1",628.038603837394,1.10507873672614,0.324019287956278,3.41053381018248,0.000648358449346497,0.0305747531170186,777,554,426,475,694,536,360,696,789,673,646
"Pocillopora_acuta_HIv2___RNAseq.g19286.t1",13.9950121560465,-4.94924218945309,1.52386242662949,-3.24782743045901,0.0011628977731925,0.0423862745566716,2,5,45,41,22,10,35,1,0,8,0
"Pocillopora_acuta_HIv2___RNAseq.g26192.t1",109.682140210251,1.09159352647451,0.336304069940892,3.24585285770216,0.00117099346516692,0.0424293546833,195,99,63,59,85,98,113,107,179,150,69
"Pocillopora_acuta_HIv2___TS.g21136.t1",295.739161058799,0.487046934052129,0.148586607229496,3.27786563764708,0.00104595169855877,0.0401365701285034,385,291,272,328,274,342,262,314,382,370,131
"Pocillopora_acuta_HIv2___RNAseq.g30881.t1",26.532792445428,-2.88266670147398,0.887835379275387,-3.24684819817238,0.00116690611031342,0.0423862745566716,2,9,47,78,42,32,43,10,7,43,2
"Pocillopora_acuta_HIv2___RNAseq.g18142.t1",151.901750654981,-0.993157293773118,0.304150623776835,-3.26534689109114,0.00109330093807766,0.0413020365329995,98,188,261,237,152,154,221,164,116,157,32
"Pocillopora_acuta_HIv2___RNAseq.10844_t",201.007550104091,0.740887682303017,0.229302267106604,3.23105258247872,0.00123335248234734,0.0431298362999232,334,188,189,136,304,102,202,132,391,133,132
"Pocillopora_acuta_HIv2___RNAseq.g19269.t1",180.312149930967,1.31189131878061,0.379745348118294,3.45466067005497,0.000550985808976235,0.0275519522160049,188,158,133,109,190,120,119,157,289,115,248
"Pocillopora_acuta_HIv2___RNAseq.g21641.t1",1065.80213476568,0.963939141629105,0.249937608296939,3.85671907560184,0.000114919104939109,0.00991273046020599,1406,958,707,715,1122,1309,857,1151,1871,912,736
"Pocillopora_acuta_HIv2___RNAseq.g8568.t1",8753.43350857912,2.72818276289588,0.573430534127319,4.75765171285793,1.95858046972081e-06,0.000596272542414122,14027,5648,3783,3003,1726,11363,2935,5866,14655,3200,15929
"Pocillopora_acuta_HIv2___RNAseq.g346.t1",476.83870848313,0.822613168123126,0.235883329043196,3.48737306472594,0.000487790412836169,0.0255005988043797,675,330,354,415,571,453,396,577,604,542,329
"Pocillopora_acuta_HIv2___TS.g28791.t2",73.657145263454,1.81892128128749,0.483049596191251,3.76549591517997,0.000166218841165509,0.012839785260479,101,57,75,61,29,55,35,26,154,43,103
"Pocillopora_acuta_HIv2___RNAseq.g11853.t1",423.479959420834,-0.627962409393364,0.191052651277346,-3.28685524746667,0.00101312896914771,0.0392767713844491,326,532,544,482,551,520,497,502,405,497,97
"Pocillopora_acuta_HIv2___RNAseq.g22850.t1",144.976148483377,-3.9265180512189,1.17417743010468,-3.34405853029287,0.000825623167627724,0.0356084392004774,19,15,768,399,47,223,127,13,8,78,8
"Pocillopora_acuta_HIv2___RNAseq.g9585.t2",132.592860785691,0.983944538523421,0.242691234949266,4.0543060351113,5.02833525245095e-05,0.00588116363820562,182,125,116,131,116,125,101,95,183,127,120
"Pocillopora_acuta_HIv2___RNAseq.g24161.t1",107.225058317504,2.21207229080481,0.66928919632368,3.30510682520418,0.000949402063299208,0.0378191764700344,171,104,52,68,23,174,19,136,179,39,128
"Pocillopora_acuta_HIv2___RNAseq.g27481.t1",133.056708766965,-0.854557970463745,0.241131410384825,-3.54395127992634,0.000394178078772513,0.0224800952802991,95,204,175,124,192,95,212,162,122,144,36
"Pocillopora_acuta_HIv2___RNAseq.g10776.t1",42.0898151193495,1.24847452694872,0.363826426911276,3.43151138730551,0.000600227930185675,0.029191933087795,58,31,27,59,35,40,32,33,61,31,40
"Pocillopora_acuta_HIv2___TS.g20849.t2",76.4288440189912,2.03019607568528,0.411858765455716,4.92935017041315,8.25035806983797e-07,0.000304998058503189,164,44,40,51,35,78,47,69,76,60,102
"Pocillopora_acuta_HIv2___RNAseq.g6431.t1",64.0908893278961,1.17368843257527,0.351147417355679,3.34243788951589,0.000830459382463204,0.0357425574547885,106,75,43,53,51,32,53,53,86,50,70
"Pocillopora_acuta_HIv2___RNAseq.g28839.t1",432.369123837808,-1.26283695971259,0.390696257193839,-3.23227299074444,0.0012280967057498,0.0431298362999232,247,687,427,625,634,921,333,561,219,372,59
"Pocillopora_acuta_HIv2___RNAseq.g13561.t1",852.350950913882,-1.35984507042116,0.29220540485698,-4.65373003995849,3.25983542841245e-06,0.000854241937202463,381,1578,724,952,1686,1026,1236,724,577,984,201
"Pocillopora_acuta_HIv2___RNAseq.g25049.t1",130.5873872265,1.42772410947596,0.40919231054153,3.48912741685321,0.000484600096369174,0.0255005988043797,191,139,49,72,84,142,92,142,179,146,136
"Pocillopora_acuta_HIv2___RNAseq.g11327.t1c",283.466626050814,-1.33541001209023,0.416826045308162,-3.20375856336652,0.00135646176821702,0.0449531120710478,123,253,528,564,377,290,313,458,155,190,58
"Pocillopora_acuta_HIv2___RNAseq.g26217.t1",59.2886183391994,-2.40066207464512,0.735784656675061,-3.2627237505787,0.00110347026143988,0.0415346206405971,17,29,237,68,51,47,144,22,31,57,6
"Pocillopora_acuta_HIv2___RNAseq.g10784.t1",414.967298835674,-4.40004479412517,1.26380842339091,-3.48157577737885,0.000498472717922504,0.0257341202155403,17,34,2646,891,44,271,387,24,17,532,32
"Pocillopora_acuta_HIv2___TS.g10010.t1",290.024870816358,-2.53487565921007,0.481115061506114,-5.26875141109641,1.37354824758647e-07,7.09055110667243e-05,109,414,427,365,824,192,808,87,79,153,47
"Pocillopora_acuta_HIv2___RNAseq.22237_t",28.6848705767776,-7.66725811725158,1.94373554348144,-3.94459943018724,7.99334823762666e-05,0.00773656122623431,0,0,170,60,17,50,17,4,0,22,0
"Pocillopora_acuta_HIv2___RNAseq.g19560.t1",229.217132171414,-4.03576177068789,1.16860776191574,-3.45347849142464,0.000553406432742466,0.0276063131822519,27,37,963,855,37,406,105,24,9,213,6
"Pocillopora_acuta_HIv2___RNAseq.g9639.t1",457.146658963686,0.507330058499315,0.159060802407661,3.18953539036641,0.0014250168967063,0.0460229325984615,588,429,480,425,447,392,515,379,648,533,273
"Pocillopora_acuta_HIv2___RNAseq.g14949.t2",233.909789172858,-5.28384687762602,1.28906153415263,-4.09898731568264,4.14961773907099e-05,0.00508315896060637,13,16,904,556,141,481,175,6,9,465,0
"Pocillopora_acuta_HIv2___RNAseq.g22854.t1",482.723884256132,-4.16301102714069,1.22701589417163,-3.39279307376143,0.000691838792442554,0.0320412677430554,22,19,2246,1607,122,794,300,25,30,462,25
"Pocillopora_acuta_HIv2___RNAseq.g11631.t1",2372.65116835035,0.962932882326297,0.214939391968425,4.48002050023364,7.46358704023634e-06,0.00160409179519794,2945,2090,2227,2244,2311,2359,1627,2055,3558,2031,2079
"Pocillopora_acuta_HIv2___RNAseq.g146.t1",822.057707164116,1.07288630512865,0.339747796202269,3.15789040317984,0.00158915290541584,0.0493973625344125,666,925,507,683,739,763,589,832,1943,701,645
"Pocillopora_acuta_HIv2___TS.g7146.t1",31.9810886388677,-22.3252802996043,3.84049348684719,-5.81312802015244,6.13161324380775e-09,5.2890273905545e-06,0,0,108,0,91,0,100,0,0,96,0
"Pocillopora_acuta_HIv2___TS.g6372.t2",557.024679818386,1.47710893460193,0.457708436983154,3.2271831044624,0.00125015432232003,0.043390230640597,705,536,349,465,146,997,387,524,948,404,487
"Pocillopora_acuta_HIv2___RNAseq.g11327.t1b",35.6008559539697,-2.28370100282275,0.577626237033191,-3.95359638535866,7.69852310762588e-05,0.00766225121990726,10,32,81,53,84,30,36,53,14,27,4
"Pocillopora_acuta_HIv2___RNAseq.g24155.t1",1092.55301053531,0.566000059694525,0.169144783785379,3.34624602088054,0.000819136823126544,0.0355284196913579,1418,1250,1181,967,908,1117,977,1143,1564,1001,653
"Pocillopora_acuta_HIv2___RNAseq.g17085.t1",150.185467533001,2.16422544936967,0.461528318600269,4.68925819315567,2.74197237266626e-06,0.000746898842880748,398,85,106,72,27,65,143,74,295,71,191
"Pocillopora_acuta_HIv2___RNAseq.g4305.t1",1175.86359077415,-0.664970698290161,0.17263850704322,-3.85180982898379,0.000117248063265571,0.0100300388666275,1049,1890,1524,1132,1750,1215,1544,1101,1154,1073,325
"Pocillopora_acuta_HIv2___TS.g30037.t1b",75.3833361048436,1.28566443950325,0.364499007777354,3.5272097099605,0.000419963992244749,0.0235596874269914,97,82,49,46,76,68,47,37,149,58,83
"Pocillopora_acuta_HIv2___RNAseq.g3910.t1",432.048658465302,-4.23934670577829,1.27328425315196,-3.32945820643267,0.000870151222646422,0.0366881275177724,9,43,2315,1520,53,557,159,34,34,303,25
"Pocillopora_acuta_HIv2___RNAseq.g6050.t1",866.045410093278,-0.967487296634011,0.265323228797685,-3.64644777247055,0.000265890488966995,0.0174191927297302,738,1238,1594,1133,1294,712,1134,813,591,630,240
"Pocillopora_acuta_HIv2___RNAseq.g24909.t1",513.28266483388,-0.743059132632371,0.172812953366765,-4.29978840217699,1.70961262906446e-05,0.0026220813614088,445,732,770,600,744,496,661,471,432,496,144
"Pocillopora_acuta_HIv2___RNAseq.g8443.t1",711.68071828793,-1.7748748185182,0.551709178691528,-3.2170478343819,0.00129517002876695,0.0441415241255398,332,545,1945,1017,1076,450,1930,260,453,292,152
"Pocillopora_acuta_HIv2___RNAseq.g17109.t1",507.760201225531,1.95567288750685,0.462909006809203,4.22474581124951,2.3921062380781e-05,0.00327956181064191,839,367,449,446,311,382,119,325,1651,199,412
"Pocillopora_acuta_HIv2___TS.g25354.t3",985.247575757615,-0.549728308996188,0.165893058031449,-3.31375113292549,0.000920534001202022,0.0372933363852921,812,1537,1405,1056,1201,1027,1314,865,881,831,401
"Pocillopora_acuta_HIv2___RNAseq.g12255.t1",48.6865491490567,1.24013760054399,0.385603643008196,3.21609409825423,0.00129948215733009,0.0441415241255398,84,40,40,37,48,61,22,31,96,53,29
"Pocillopora_acuta_HIv2___TS.g10828.t1",682.840147512466,-0.902029263480544,0.180288865839245,-5.00324442822133,5.63733877954366e-07,0.000228831740027672,572,894,997,823,978,671,950,720,402,753,195
"Pocillopora_acuta_HIv2___RNAseq.g29810.t1",402.211270255755,-0.591281994454387,0.181651802029978,-3.25502961075392,0.0011338054392697,0.0416673470590778,282,588,440,385,633,387,494,425,384,493,146
"Pocillopora_acuta_HIv2___RNAseq.g20745.t1",62.9904450379319,-6.16801818811013,1.89969055640221,-3.24685416123331,0.00116688166284759,0.0423862745566716,0,0,239,153,124,61,162,0,5,19,0
"Pocillopora_acuta_HIv2___RNAseq.g24541.t1",50.1980492954264,1.90840442111205,0.580425992733117,3.28793755794038,0.00100924221292329,0.0392767713844491,38,33,20,40,31,25,47,22,88,32,96
"Pocillopora_acuta_HIv2___TS.g14651.t1",59.3914865043098,-5.24158376976501,1.62350536021094,-3.22855957129946,0.00124415343145294,0.0432881753578803,3,0,326,219,20,47,40,5,4,38,0
"Pocillopora_acuta_HIv2___RNAseq.g17966.t1",181.942644405181,1.5792245643018,0.328274764492087,4.81067914783278,1.50418313580125e-06,0.000479070758113192,338,161,84,97,201,65,158,66,365,84,241
"Pocillopora_acuta_HIv2___RNAseq.g22884.t1",1388.73363468157,4.54955891647003,0.484439761015264,9.39138213373589,5.921800523463e-21,1.22593114436731e-16,2745,274,88,176,159,263,385,117,6231,179,2542
"Pocillopora_acuta_HIv2___RNAseq.g23149.t2",4571.42306836656,1.4462806832558,0.371014993359903,3.89817314432043,9.69211092064953e-05,0.00861141975447582,5214,3178,2907,2921,4117,3511,3587,3874,5578,4057,6667
"Pocillopora_acuta_HIv2___TS.g7538.t1",42.665653387382,-1.34009700120072,0.423643433887271,-3.16326630842416,0.00156009548296273,0.048909991370559,24,55,93,50,61,56,64,28,32,33,8
"Pocillopora_acuta_HIv2___RNAseq.6286_t",164.184637526297,-1.17079095688863,0.331334399935959,-3.53356294159293,0.00040999845362611,0.0231274877029093,89,226,120,223,217,259,251,186,110,242,21
"Pocillopora_acuta_HIv2___RNAseq.g18645.t1",410.391814889889,1.18107430397565,0.28690727584946,4.11657146190798,3.84550132466934e-05,0.00478027405784484,507,268,374,357,345,372,331,304,563,423,448
"Pocillopora_acuta_HIv2___TS.g12678.t1",7680.34986933689,-0.543104668326663,0.160378153726917,-3.38640055210656,0.000708159379570571,0.0325062427402882,7039,9306,8545,7218,12814,7846,10250,8659,6455,8221,2636
"Pocillopora_acuta_HIv2___RNAseq.g31273.t1",413.117147402181,1.01484663110674,0.292609447956289,3.46826337356798,0.000523833624934456,0.0265215515488546,449,321,490,423,293,385,323,318,841,323,328
"Pocillopora_acuta_HIv2___RNAseq.g23916.t1",324.189867481127,1.20414632035169,0.307317330774825,3.91825061514015,8.91939449845756e-05,0.00824327254049413,583,245,367,376,212,307,215,201,575,237,229
"Pocillopora_acuta_HIv2___RNAseq.g3739.t1",484.011659847961,-0.621062071510368,0.172938687330406,-3.59122693191145,0.000329124898900492,0.0203679844804594,392,716,560,581,705,504,506,575,385,537,152
"Pocillopora_acuta_HIv2___RNAseq.g20424.t1",1139.16189473688,1.61793965167311,0.499466789947188,3.23933379403299,0.00119809270811728,0.0430444100579956,1067,1090,416,1577,596,1504,423,1636,1106,779,1396
"Pocillopora_acuta_HIv2___RNAseq.g16578.t1",192.018247257266,1.52095275254722,0.341950389797898,4.44787547528792,8.6723778223921e-06,0.00173722966445695,312,132,189,165,159,155,90,111,314,122,229
"Pocillopora_acuta_HIv2___RNAseq.g30215.t1",3656.37747213749,2.193871121651,0.562154757295542,3.90261061243251,9.51607266379762e-05,0.00852821369203196,4857,2593,789,1024,3163,2061,2272,1647,4541,2007,7986
"Pocillopora_acuta_HIv2___RNAseq.g25624.t1",236.20534069422,1.42350416458393,0.390950867708062,3.64113315038582,0.000271440699258811,0.0177267045932363,265,174,197,219,180,122,179,134,353,226,330
"Pocillopora_acuta_HIv2___RNAseq.g7894.t1",2895.06123657855,-1.2895419042327,0.340959029155825,-3.78210222918999,0.000155509468191933,0.0121485170207902,1629,6091,1947,2786,4394,4318,4694,3118,1599,2784,709
"Pocillopora_acuta_HIv2___TS.g179.t1",1411.70860389436,-5.5488085603914,1.42261001119882,-3.9004425082848,9.6017026277693e-05,0.0085678641293138,17,69,7180,4185,877,1443,1271,21,44,1573,37
"Pocillopora_acuta_HIv2___TS.g11581.t1",104.789248301941,2.84484044730118,0.857002797287829,3.3195229424038,0.000901713950658566,0.0372393576973538,272,105,22,17,11,182,19,52,331,39,81
"Pocillopora_acuta_HIv2___RNAseq.g13037.t1",616.727312703032,0.545954690090722,0.160634761455085,3.39873315803676,0.000676987317834218,0.0316365495571196,815,641,514,530,684,634,596,573,758,706,396
"Pocillopora_acuta_HIv2___RNAseq.g7192.t1",109.141896998982,1.8373288995861,0.421609183678176,4.35789582085711,1.31318861413199e-05,0.00226557148691821,159,100,40,76,53,132,63,124,194,62,125
"Pocillopora_acuta_HIv2___RNAseq.g15911.t1",297.361575087269,-1.14313740935254,0.344004930409634,-3.32302623683712,0.000890465387530901,0.037097652922087,160,298,455,609,316,371,383,227,165,433,59
"Pocillopora_acuta_HIv2___RNAseq.g15126.t1",7225.14809026311,2.04778981138293,0.490413732009471,4.17563717678154,2.9715312026268e-05,0.00394337429210128,9989,3486,6937,8172,3058,4219,3783,2402,17256,2899,10157
"Pocillopora_acuta_HIv2___RNAseq.g19772.t1",628.555716069327,1.98484558399246,0.219702245941121,9.03425258804312,1.65126962787128e-19,1.70922919180956e-15,1257,390,466,310,379,428,315,365,1470,487,690
"Pocillopora_acuta_HIv2___RNAseq.g26099.t1",1092.23142938807,1.36000386800296,0.422353460802225,3.22006090685216,0.00128163363814136,0.044000629480601,1232,867,784,660,967,830,713,1155,1061,1025,1590
"Pocillopora_acuta_HIv2___TS.g28455.t1",1849.89656388628,-2.05724073166182,0.543212366811897,-3.78717580333402,0.000152369296418716,0.0119937230968071,812,1270,5694,2938,1469,2028,3607,1095,776,2054,202
"Pocillopora_acuta_HIv2___TS.g906.t1",193.726618843085,-4.38997887865394,1.34788417990223,-3.25694072540593,0.00112619947783281,0.0415971140142594,11,9,1169,689,26,164,118,17,10,49,11
"Pocillopora_acuta_HIv2___TS.g2276.t1",91.2123193335502,1.04670375242275,0.320693005052342,3.26388083286042,0.00109897378038454,0.0414407198570507,185,89,62,70,102,71,56,107,130,86,55
"Pocillopora_acuta_HIv2___TS.g16789.t2",149.832524111454,1.5797709855313,0.430151831155752,3.67258923735533,0.000240105264220076,0.0161910722471792,215,81,145,76,144,84,78,142,229,84,217
"Pocillopora_acuta_HIv2___RNAseq.g15307.t1",95.1146181944335,-2.33244582211338,0.585407912451547,-3.98430867178694,6.76768579460588e-05,0.00707599148080459,34,118,58,149,109,107,259,73,13,202,12
"Pocillopora_acuta_HIv2___TS.g15363.t1",375.929135164777,-5.93623634965074,1.83436058621546,-3.23613383009827,0.00121160564335878,0.0431298362999232,7,0,1981,1443,99,517,161,9,6,185,6
"Pocillopora_acuta_HIv2___RNAseq.g14673.t1",82.4032595105115,-1.43014527076449,0.452760204224104,-3.15872565084497,0.00158460583847225,0.0493300903278985,60,83,125,79,149,99,95,133,17,109,17
"Pocillopora_acuta_HIv2___RNAseq.g17246.t1",178.751906873265,2.76639989149476,0.68464780400383,4.0406174902144,5.33106490895584e-05,0.0060639398761101,437,162,33,20,37,176,67,125,482,76,216
"Pocillopora_acuta_HIv2___TS.g11630.t1",577.585021191878,-2.62298459007109,0.64958937684603,-4.03791176944202,5.39291278423157e-05,0.00610076942399792,37,961,726,1243,263,2005,420,435,141,494,42
"Pocillopora_acuta_HIv2___RNAseq.g22746.t1",798.380137237863,1.39107300185698,0.434986316864847,3.19796956346377,0.00138398886916439,0.0454783136022877,1080,834,599,437,479,1338,375,706,1610,477,666
"Pocillopora_acuta_HIv2___RNAseq.g16888.t1b",778.815674927525,-0.721004225117773,0.211495319027618,-3.40907887906314,0.000651826295750927,0.0306028582442943,670,1038,1359,869,1027,681,1138,717,569,602,305
"Pocillopora_acuta_HIv2___RNAseq.g1999.t1",134.062396222431,3.20240126915301,0.603304367401613,5.3081022485309,1.1077250026471e-07,6.37003416800008e-05,342,58,15,20,25,75,94,37,406,35,208
"Pocillopora_acuta_HIv2___RNAseq.g11477.t1",118.431507788558,-5.26739143346457,1.60137651458036,-3.28928979881092,0.00100440548795731,0.0392767713844491,12,12,699,177,16,110,184,0,0,201,2
"Pocillopora_acuta_HIv2___TS.g21955.t1b",129.85649745123,1.47434225239358,0.422360858915834,3.49071705218636,0.000481726135587578,0.0255005988043797,196,126,76,54,83,200,69,115,231,127,114
"Pocillopora_acuta_HIv2___RNAseq.g16764.t1",65.0132818741079,-3.67339747750019,0.864019324900388,-4.25152235793302,2.12322309175934e-05,0.00303137685831737,15,60,49,30,260,78,197,18,14,84,0
"Pocillopora_acuta_HIv2___RNAseq.g29529.t1",610.188518937332,-0.43613417179035,0.132668295938413,-3.28740313354754,0.00101115969111214,0.0392767713844491,496,741,765,656,813,667,656,756,556,721,211
"Pocillopora_acuta_HIv2___RNAseq.g1910.t1",486.081015717379,-3.69315425934446,0.960550328410756,-3.84483160341513,0.000120635252510169,0.0101889624873201,58,1851,23,317,823,648,183,1432,61,445,15
"Pocillopora_acuta_HIv2___TS.g22073.t1",82.9837382239026,-1.52957243394925,0.45153901107749,-3.38746464076114,0.000705418094200974,0.0324523675247746,31,73,125,177,76,156,115,85,22,83,19
"Pocillopora_acuta_HIv2___RNAseq.g5982.t1",181.451159160221,1.2281401951819,0.304826760633641,4.02897761544614,5.60199515826416e-05,0.00623508084765509,307,184,151,83,163,174,118,111,401,170,132
"Pocillopora_acuta_HIv2___RNAseq.g17005.t1",41.004945684305,4.14880582052443,1.0423139145488,3.98038034666398,6.88050910037088e-05,0.00715780398974261,26,14,0,6,12,29,4,18,52,30,126
"Pocillopora_acuta_HIv2___TS.g5314.t1",13.3643378465361,-6.81065622976431,2.06062620003901,-3.30513910268412,0.000949292728492554,0.0378191764700344,0,0,60,7,22,23,33,0,0,17,0
"Pocillopora_acuta_HIv2___TS.g17237.t1",76.203230065157,1.72848518648432,0.525858363857209,3.28697859592031,0.00101268530590422,0.0392767713844491,125,86,36,31,33,125,34,62,169,57,63
"Pocillopora_acuta_HIv2___RNAseq.g16301.t1",364.354888325358,1.56293752267812,0.492427309498091,3.17394566168791,0.00150381841036556,0.0478218874522086,374,205,316,315,218,294,329,147,425,282,614
"Pocillopora_acuta_HIv2___TS.g29364.t1",131.967104519464,0.940807162047253,0.295846500424447,3.18005168456443,0.00147248786822838,0.0470423516173826,187,100,163,98,126,141,96,99,220,90,109
"Pocillopora_acuta_HIv2___RNAseq.g326.t1",80.9305698180211,2.18827352742372,0.433226583361111,5.05110630664996,4.39258506922065e-07,0.00018558223694491,180,44,35,30,51,80,46,81,242,33,60
"Pocillopora_acuta_HIv2___RNAseq.g25760.t2",2027.72013967029,1.48954845697561,0.33535376625421,4.4417227622441,8.92414941969781e-06,0.00174290321968475,2997,1378,1034,1410,1977,1839,1583,1432,2567,1788,2634
"Pocillopora_acuta_HIv2___RNAseq.g19601.t1a",586.804729298704,1.27260751232393,0.383836087299463,3.31549730323054,0.000914802237215722,0.0372933363852921,674,489,458,501,564,544,326,553,645,423,774
"Pocillopora_acuta_HIv2___RNAseq.g19150.t1",128.549801306823,-1.02398682718095,0.321883361093761,-3.18123566158077,0.00146648284396719,0.0469955539254007,68,186,188,171,146,110,237,126,129,129,27
"Pocillopora_acuta_HIv2___RNAseq.g23290.t1",335.84016961573,1.22404522479585,0.311927565502895,3.9241329083001,8.70426738021754e-05,0.00815365354322459,476,250,314,227,271,257,272,228,430,357,395
"Pocillopora_acuta_HIv2___RNAseq.g21754.t2a",2215.692192365,-0.556058189661154,0.173444016255014,-3.20598082117508,0.00134602959434975,0.0448719881839428,2030,3053,2405,2547,2773,2519,2811,2656,1907,2582,563
"Pocillopora_acuta_HIv2___RNAseq.g10861.t1",14.8652751383442,-6.7845009316571,1.88967461200342,-3.59030114950014,0.000330296129633072,0.0203679844804594,0,4,87,28,11,22,9,0,0,16,0
"Pocillopora_acuta_HIv2___RNAseq.g14056.t1",1423.14313350435,-0.682348349795711,0.216497207233508,-3.15176513598047,0.00162286751203516,0.0499949452889164,1131,2009,1978,1894,1893,1585,1510,1760,1178,1207,398
